timestamp,model,gt,pred,chamfer,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,normal_consistency,volume_iou,pred_triangles,pred_vertices,pred_watertight,pred_boundary_edges,pred_nonmanifold_edges,pred_components
2026-09-17T20:03:08,hunyuan_m130_elev20_seed123__e4lama,obj08_air_bearing.stl,obj08.glb,0.037591,0.458391,0.55367,0.39109,0.719565,0.86067,0.61821,0.702668,0.816683,1664338,828465,False,42,10606,11
2026-09-17T20:03:20,hunyuan_m130_elev20_seed123,obj20_enclosure_rspro.stl,obj20.glb,0.020694,0.646076,0.58205,0.72593,0.895265,0.89565,0.89488,0.806386,0.340743,952552,475294,False,2,2828,1
2026-09-17T20:03:33,hunyuan_m130_elev20_seed123,obj21_enclosure_camdenboss.stl,obj21.glb,0.013773,0.802814,0.85849,0.75392,0.969404,0.95689,0.98225,0.748719,0.25436,1103002,546780,False,64,12933,1
2026-09-17T20:03:42,hunyuan_m130_elev20_seed123,obj22_junctionbox_23nct1.stl,obj22.glb,0.028346,0.570237,0.71923,0.47238,0.794552,0.94821,0.68375,0.588084,0.672602,503064,247804,False,45,10920,7
2026-09-17T20:03:55,hunyuan_m130_elev20_seed123,obj24_manifold_hm031p024s.stl,obj24.glb,0.030838,0.300989,0.33048,0.27633,0.839133,0.89753,0.78787,0.812067,0.78519,1245154,620382,False,15,6420,33
2026-09-17T20:04:03,hunyuan_m130_elev20_seed123,obj25_valveblock_ad03pb042s.stl,obj25.glb,0.021526,0.80806,0.89548,0.73619,0.859257,0.938,0.79271,0.812091,0.854659,711374,354399,False,21,3734,3
2026-09-17T20:04:17,hunyuan_m130_elev20_seed777__e4lama,obj01_dr500.stl,obj01.glb,0.022692,0.687541,0.74526,0.63812,0.870763,0.93711,0.81319,0.839064,0.783868,2127884,1062913,False,5,3040,3
2026-09-17T20:04:29,hunyuan_m130_elev20_seed777__e4lama,obj02_motor_smk.stl,obj02.glb,0.031141,0.488108,0.528,0.45382,0.739898,0.79218,0.69409,0.669041,0.804357,811142,403714,False,7,5429,1
2026-09-17T20:04:42,hunyuan_m130_elev20_seed777__e4lama,obj03_agl5h18.stl,obj03.glb,0.061184,0.254398,0.28607,0.22904,0.471363,0.51181,0.43684,0.543111,0.431201,656340,326195,False,13,5805,2
2026-09-17T20:04:55,hunyuan_m130_elev20_seed777__e4lama,obj04_indexer_110da.stl,obj04.glb,0.021024,0.65155,0.6818,0.62387,0.911034,0.94496,0.87946,0.771763,0.837331,1308766,652286,False,7,6230,7
2026-09-17T20:05:05,hunyuan_m130_elev20_seed777,obj05_softbrake_7347.stl,obj05.glb,0.027658,0.491112,0.71691,0.37348,0.781516,0.94713,0.6652,0.698428,0.753642,1346696,671063,False,57,6528,1
