timestamp,model,gt,pred,chamfer,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,normal_consistency,volume_iou,pred_triangles,pred_vertices,pred_watertight,pred_boundary_edges,pred_nonmanifold_edges,pred_components
2026-09-20T18:47:12,hunyuan_m130_elev40_seed123,obj30_turnbuckle_vrh10.stl,obj30.glb,0.014885,0.737292,0.89151,0.62856,0.97893,0.99312,0.96514,0.808543,0.635647,95196,47106,False,0,1427,1
2026-09-20T18:47:26,hunyuan_persp_v4_elev30_seed123,obj01_dr500.stl,obj01.glb,0.01459,0.866395,0.86639,0.8664,0.93272,0.93266,0.93278,0.886427,0.887804,2421726,1208709,False,21,6203,2
2026-09-20T18:47:39,hunyuan_persp_v4_elev30_seed123,obj02_motor_smk.stl,obj02.glb,0.034301,0.478037,0.5079,0.45149,0.697857,0.74195,0.65871,0.653007,0.795217,855694,425396,False,6,7153,4
2026-09-20T18:47:51,hunyuan_persp_v4_elev30_seed123,obj03_agl5h18.stl,obj03.glb,0.063323,0.244016,0.28123,0.2155,0.452907,0.50088,0.41332,0.530674,0.430401,611404,304168,False,1,4459,2
2026-09-20T18:48:04,hunyuan_persp_v4_elev30_seed123,obj04_indexer_110da.stl,obj04.glb,0.01748,0.746081,0.76184,0.73096,0.960929,0.98394,0.93897,0.790116,0.856429,1408558,700791,False,25,10199,4
2026-09-20T18:48:14,hunyuan_persp_v4_elev30_seed123,obj05_softbrake_7347.stl,obj05.glb,0.038027,0.293039,0.40661,0.22906,0.618151,0.82638,0.49374,0.689207,0.725891,1671554,831993,False,57,10760,10
2026-09-20T18:48:31,hunyuan_persp_v4_elev30_seed123,obj06_swivel_dsh.stl,obj06.glb,0.035103,0.429086,0.54097,0.35555,0.682217,0.82015,0.584,0.679816,0.805473,2224254,1107197,False,24,14433,15
2026-09-20T18:48:48,hunyuan_persp_v4_elev30_seed123,obj07_pmpf_pump.stl,obj07.glb,0.016783,0.774572,0.77211,0.77705,0.947109,0.94176,0.95252,0.882314,0.888895,1133598,565112,False,10,4973,2
2026-09-20T18:49:02,hunyuan_persp_v4_elev30_seed123,obj08_air_bearing.stl,obj08.glb,0.049837,0.309643,0.45152,0.23561,0.474679,0.65092,0.37354,0.747114,0.814107,2081880,1038359,False,15,7588,7
2026-09-20T18:49:15,hunyuan_persp_v4_elev30_seed123,obj09_flangebearing_ssucf.stl,obj09.glb,0.01709,0.734602,0.76912,0.70305,0.924355,0.96251,0.88911,0.816766,0.845077,1663602,829002,False,52,7980,1
2026-09-20T18:49:24,hunyuan_persp_v4_elev30_seed123,obj10_pillowblock_ucpx1.stl,obj10.glb,0.014793,0.805573,0.90142,0.72815,0.919597,0.99978,0.85132,0.806519,0.862493,757492,376581,False,131,6064,3
2026-09-20T18:49:39,hunyuan_persp_v4_elev30_seed123,obj11_gearbox_ec05.stl,obj11.glb,0.042594,0.357486,0.45766,0.29329,0.58467,0.64506,0.53462,0.592129,0.231511,994288,492556,False,47,13306,14
2026-09-20T18:50:00,hunyuan_persp_v4_elev30_seed123,obj12_actuator_ra120sr.stl,obj12.glb,0.049668,0.304418,0.71411,0.19344,0.512909,0.98677,0.34651,0.697938,0.890136,865784,431636,False,13,3602,1
2026-09-20T18:50:18,hunyuan_persp_v4_elev30_seed123,obj13_gripper_sgm.stl,obj13.glb,0.031442,0.464383,0.73144,0.34018,0.7257,0.97863,0.57666,0.697065,0.874901,1736782,863036,False,108,15123,2
2026-09-20T18:50:30,hunyuan_persp_v4_elev30_seed123,obj14_gripper_sngv.stl,obj14.glb,0.013258,0.791374,0.82565,0.75983,0.972448,0.98576,0.95949,0.694284,0.764495,474848,234625,False,14,7580,1
2026-09-20T18:50:47,hunyuan_persp_v4_elev30_seed123,obj15_gripper_swgm.stl,obj15.glb,0.083329,0.245159,0.24941,0.24105,0.432082,0.42291,0.44166,0.515966,0.222743,1680506,832698,False,69,21483,11
2026-09-20T18:50:57,hunyuan_persp_v4_elev30_seed123,obj16_gripper_gsfga.stl,obj16.glb,0.022086,0.629083,0.91123,0.48035,0.805324,0.9905,0.67848,0.825828,0.773027,481950,240063,False,2,2647,1
